Star Rating,Nature of Rating,Review Comment 
5-star,1,"joined the saturday training session! what a great workout! fast, efficient, and fun! abby was the trainer for the morning and she was great. very knowledgeable and motivating! 640 calories burned in 36 minutes! highly recommended!!"
1-star,0,"this is a really tough workout and definitely not designed for everybody or for different fitness levels. in fact, you must be in really good shape and good health to attend a class and do very well with high intensity interval training. just because the workout doesn't seem all that long (forty five minutes on average), the fact is there is very little rest between actual intervals. the intervals last one minute take you from one station (and there were twelve!) to the next with a thirty second rest period which is very little. i thought i would enjoy it and i really didn't. no one from fit36 called me as they said they would to follow up on my first session and this shows how little they really care."
5-star,1,"love the workouts, trainers, music and energy! bryan is so motivating and really helps me with my form . he is willing to make adaptions in the exercise it is too difficult for me. however, all of the trainers are rock stars"
5-star,1,amazing trainers and staff! the workout is different every time and challenging every time- i'm sore for days after one workout ! trainers help modify the moves for you throughout the workout and also come around and help you improve your form. i highly recommend trying a class
5-star,1,"absolutely love this studio! prior to them opening, i heard about a hit interval training class in my area and reached out to learn about class times, rates, trainers, etc. i had done orange theory in the past, so i was familiar with hit classes that used heart monitors to track performance. i've had an absolutely great experience from the very beginning. i worked with nikki and she's been so great in helping me get situated! the trainers are awesome! the majority of my classes have been with asia or brian - love their classes! but really all of the trainers have been great. since the studio is new, the facilities are in beautiful shape. very clean. nothing is there that you aren't using. with 24 people in each class and 12 stations, you're close enough to encourage your neighbor, but far enough to have your space. class times range. starting at 5 am to 6 pm. the workouts can change during the week or you can do two classes in a week that have the same workout. but there are so many variations to each exercise so the ""same workout"" can be completely different classes/experiences. highly recommend this studio!! i'm very excited to see where it goes."
2-star,0,"too many fees after a few months. at first, i didn't think it mattered, but, exercising just 12 inches away from a stranger, is a bit too much. the equipment is crammed together, as if, all of us are friends' or family... glad i choice to end my membership."
5-star,1,i recommend it 100 percent the place is always clean if you are looking for a nice place to work out stop looking this is the right place to start.
1-star,0,"beware of their hidden fees.....after being a member for only 3 months. i was charged an annual fee for each member of my family. $196 to join $19 per month for a family of 4. and just after 3 months of being there, another $76 comes out of my account for an ""annual fee"". plus $19. was told by anthony in an email that it would be returned/refunded!that i needed to wait to receive my check until the following week. went in to pick it up. check wasn't ready until the following day, went in the following day at 9am. i was told to come back at 10. went back i was told there's no check but he felt bad that i wasn't told about the annual fee and wanted to give me $19 cash. i told him to keep his $19. i was charged $76!, plus $19 for the month."
5-star,1,"never busy when i am ready to rock. nice and clean, too. employees are over the top helpful but not all up in your grill while you work out."
5-star,1,great affordable gym with daycare. has pretty much everything you need to train without all the excess that usually costs you more in membership fees. great that it's no contract and i have never seen anything broken. also love that i see other women in the weights area which is not typical with most other gyms. a+ for a no frills get it done workout. staff is always super nice and friendly. we are military so will hate to move when we eventually do because i love it here.
4-star,1,"talk about a relaxed stress free environment. ok, so there's no pool and no locker room, so what. you will never have anything stolen if you don't have a locker room. they do provide lockers but it's right inside the gym. perfect! nobody is hassling you about having a towel or making a little noise. everything in moderation. it is very clean, the equipment is new. i have not seen an out of order sign on anything. friendly staff that greet you by name when you walk in. oh, did i mention the best part? it's the best priced gym you could go to."
1-star,0,"buyer beware !!!!!! i wouldnt recommend this gym, there staff is nothing but teenagers not qualified in sport medicine, the manager doesn't take responsibility for his employees lack of communication . the manager blames his employees. sad, i canceled my membership they went headed and doubled charged my bank acct.which ones again the manager never notified me on the charges . like i said lack of communication, it's run by teenagers. they don't even deserve one, there trainers aren't certified . buyer beware !!!!!"
2-star,0,"not the greatest service. after getting a new job, i was unable to go to the gym again. went in to cancel, had to wait 25 minutes just to speak to the manager. the manager was pushy & tried to offer me deals. i told him i couldn't not due to work. he gave me a gift card to the gym & thanked me. he brought other people to his desk to help.. kind of felt like we were being pushed to leave. i told him i still wanted to cancel!!! he said to call him then in an hour. i did. he answered & said he was with other customers. to check back later. not a horrible gym but the management service however.. thumbs down."
1-star,0,when you ask them for help they give you dirty look no locker rooms day care in gym kids running through gym it's a cheap price that's about it don't waist your money
3-star,0,tough day at the gym. been off my light yoga sequence for 2 weeks and how quickly you realize it takes months to improve flexibility and seconds to lose it. however for the 1st time i conducted my routine at this gym and i have to say they do a decent job of keeping the floors mopped. i've been coming here for couple weeks now and have to say the busy times are hard to determine it is always a surprise whether it will be busy or not. in general for what you are paying i have to say they do an ok job of keeping it clean. the staff is always very nice and friendly. would love to see them add some plyo-boxes.
5-star,1,like i said in my previous review the gym itself was not the issue. the issue i did have has been resolved and i received a full credit of all charges they made to my card. once i received a call from the manager it was handled immediately and i received a check within 2 days.
1-star,0,"gross, gross and gross. although some staff members do take the time to clean the treadmills at times, they ignore everything else and i mean everything else. aside from the obvious; the equipment, take a look at the the floors, walls, mirrors, doors, ceiling fans, ductwork and bathrooms, d-i-s-g-u-s-t-i-n-g. like everyone else who commented, this has been brought to the attention of the owner and he doesn't care. drop a towel on the floor there? pick it up with two fingers, immediately throw it out and then sanitize your hands with bleach. it's a shame because it's close, convenient and the front desk people are nice enough. rule number one in any gym would be cleanliness, rule number two would be cleanliness and rule number three might be a combination of cleanliness and making sure the equipment is in proper working order. i gave it one star because if you have a rock solid immune system this could be the gym for you. if not, wait for the gym on blue diamond and decatur to open next year."
4-star,1,"i've been a gym rat since forever. i recently moved to the area from los angeles. initially, i was skeptical, as the gym is really small. but it is the right size for this community, as it is small as well and not centrally located. the gym has everything you need, machines and free weights. staff is friendly, gym is clean, and people who work out there seem to be drama free. there are just a few things that annoy me or would have been better: 1. a great deal of time, the men's room is out of paper towels. i think the staff should check that much more often and/or install an electrical hand dryer as well. 2. there are no showers there (i personally don't mind but some people may). there are changing rooms though. 3. there isn't a dedicated stretching/warmup area. overall, for the price (i got $9.99 special) a month (plus yearly fee), it is good value."
1-star,0,so accommodating when you signing up ! different story when you want to cancel the membership ! you can sign up from any location but u have to. cancel from where you signed up . you don't need a manager to sign up but you do when you want to stop!
5-star,1,"this place is great. home away from home. it's small, but never stopped me from doing what i'm doing. employees are friendly, and machines that are broken are fixed within a day. i've been a member of gold's and 24 hour, and this place is just as good. not a ringing endorsement...? for $10 a month, waaaaaay better than the other two."
5-star,1,"best price around, not for people looking to stare at people while they're working out and more actual working out. has everything you need if you're going to the gym to build. does not have a starbucks on site or a powder room for you little girls. very nicely located in the heart of southern highland's. great staff!"
1-star,0,by far the filthiest gym environment i've ever been in the equipment hasn't been wiped off in years and the high dusting is so thick and full of contaminants it's ridiculous for a place where people go to to try to get healthy to be put in a position to breathe such filthy air is just plain irresponsible i've brought it to the attention of management on more than one occasion and it falls on deaf ears owners in upper management should be ashamed of themselves there is no excuse for how bad it is i get that it's a low-cost alternative but there's no excuse for filthy
4-star,1,"i've been going to lvac for 4 years, but i recently signed up here because it's closer to my house. it's got everything a gym should have: free weights, diverse machines, cardio equipment, core training accessories, trx station, and more. it's somewhat small, but it's never too crowded. it can be a little busy at times, but most people are friendly and will let you work in or take note that you're waiting for equipment, as well. the only downside is that there's a lack of multiple pieces of the same equipment. i'll never give a gym 5 stars if they only have one squat rack."
5-star,1,this is a perfect little gym. they have plenty of equipment and it's well maintained and clean. if your looking for a super sized meat market of a gym this is not for you. if you want to work out among lots of motivated people this is the gym for you!! the staff is really friendly here and they keep the gym clean. they also have a kids area but no space for classes like yoga or spin but still a great gym!!
1-star,0,terrible hours and way too small and therefore too busy. the opening hours are just ridiculous. can't wait for another gym to open in this area.
5-star,1,"no matter what everyone says, if you want a gym that nobody will bother you and stare at you, this is the spot. i'm there every monday thru friday at 445am and it's great. i'll admit in the afternoon like 5pm to 7pm it gets packed. but that tells you it's good place to go to. i have a personal trainer, ana. she's been with me since day 1 of me starting here at the gym. this is actually my 1st time signing up for a membership. i've searched other place in town but they're either way too big, people are way too loud or in some cases staring at you. i highly recommend this place. go see ana, cody, tom or brody if you want a difference in your life. act now! seriously"
5-star,1,"i really like this gym and they recently added the stair mill which is awesome! my husband and i both work part time in order to be home with our son. this gym is in our budget and has free daycare. they are great at the daycare, it's very clean in there and they carried my son almost every time for a month until he got used to it. all the staff is great, it is small but you can't beat it for the price. i've lost 25lbs so far thanks to this gym."
2-star,0,this is absolutely the dirtiest gym i've ever been in. it's always crowded and no one re racks their weights. the only reason for the 2 stars is the price but the longer i come the more i want to change because it's just so dirty
5-star,1,"this is an amazing place. i have been going since october 2015, and love it. i have a trainer named joe (evenings) and he is the best. i am a very large woman and because of him i have dropped 80 pounds and still going. can not say enough great things about joe and the gym. tom the manager is outstanding as well."
1-star,0,"i called in for membership information and all the kid kept on saying if ""we can give you information over the phone, management has instructed us to have membership conversation over the phone"" are you *^&ing kidding!!!. wake up!!! like i really want to spend an hour onsite going over membership. stupid policy. i was a member for 3 yr as i live 3 miles away from the gym, but i didn't review after i saw how unprofessional the staff was. guess the owner should go back to st. louis and refresh on customer service !"
2-star,0,"it's a little below average. machines sometimes broke for over a week, and you deal with stuck up baller on budget people from southern highlands."
5-star,1,i really enjoy this gym. it's close to my house and the staff is very friendly. it's a little bit small but they do have a childcare center which is a must for me. joe is my trainer and he's amazing! he pushes me and even developed a meal plan for me. i highly recommend him as a personal trainer.
1-star,0,"small, overcrowded gym. good luck using a bench or the single squat rack. extremely rude staff. i moved to another state and they wouldn't let me cancel over the phone. avoid this hole in the wall at all costs."
1-star,0,while the location is convenient and the staff is friendly....the place is disgustingly filthy. i have been in sporadically over the past year and every time i hope for improvement but to be honest it just grosses me out. as nice as the staff is....they are lazy and should always be up and cleaning something....anything....i beg of you!
2-star,0,"pros: awesome people at the front desk. i am back in town for two months and needed a gym near by. they gave me a lower price than what they quoted me on the phone without me even asking. cons: way too crowded. i really don't even have the words to explain how packed the place was. while i got a great deal, i just can't come back here. there are so many machines packed into this space that you can barely move around (which is my fault for not looking around before signing up, but still). no room whatsoever around the free weights to do any type of organized circuit because you are constantly moving out of the way and avoiding other people two inches from you. maybe the issue was because i went at 6:00pm when everyone was getting off work, but there were so many people in that gym i couldn't even enjoy my workout. i'm sure it's not as packed early in the morning, but that just won't work for me. so i'll be eating my fee i paid for the two months and going elsewhere. bummer."
5-star,1,"i love this gym! it's so convenient and close to other stores i frequent often. the boys that work their are so cute and friendly and remember me when i come in. it never gets to busy and i always am able to use the machines i want. they don't have a locker room - but for $10/month i can't complain! it's always very clean and i often see the boys vaccuuming and cleaning the machines. if you need a gym to get busy in and not get distracted, this is the one for you!"
4-star,1,not the biggest place to workout but i'm not trying to become ahhnold either. it is quite cramped with all the equipment they have jammed in there but some kind of workout is better than no workout.
3-star,0,"i love this gym for the ease of closeness, it's cleanliness and the bare essentials is has when i don't feel like making the trek all the way out to gv where my other gym is. this is great when you don't have much time and you need to get a quick work out in. bare minimal gym for the serious trainer. the staff is also super friendly which keeps me coming back. i bought some training sessions but they were pretty worthless as i believe just about anyone could get certified and i didn't even break a sweat i let my last session just go because it was a waste of my time. again, if you live in the area there are no contracts and monthy fees from 5-10 a month. can't beat that. they don't have a stair master though which is why i have this a 3 review."
5-star,1,i go to this gym 6 days a week at 5am and i have also started going in the evenings as well at about 5-6pm it is pretty busy in the evening and you just need to get in where you fit in and get the workout you want and get out. in the morning you can pretty much move about freely and get your workout in pretty quickly before taking off. i like that it is a smaller gym and the morning crew is usually always the same people so you get used to who is there and they are all very conscious of etiquette and don't just take over a machine you are working on. the last but obvious key to this place is the price. it is cheap.. if you are wanting to get in shape and not break the bank just skip 2 lunches at mcdonald's this month and your dues are paid.
4-star,1,"it's a good neighborhood gym. great for quick workouts. the staff is friendly and they are readily to assist clients with any questions. the facility has lockers, a children's playroom, a cardio section, a range of machines, and free weights. defiantly recommend for all ages (well 13&up)."
4-star,1,"i have only been to fitness 19 a few times but so far so good... one thing they forgot to tell me before signing up is the kids play room closes from 2-4... so i was a little bummed when i showed up there at 2:30 to work out, the guy that signed me up only said the kids play room was only closed on sundays. its a really good deal and its super close to my house. they only have the basic work out equipment, nothing fancy and no pool or sauna, but i never use that stuff anyways!!"
4-star,1,"for the monthly price, well worth it. lots of renovation has happened since i last came here, which is awesome. they have added new equipment since i last came here and lockers too. i was particularly looking for more leg equipment which they now have, bonus! it isn't the fanciest of equipment, but it gets the job done. its the nearest gym facility in the southwest area, so it is a pretty busy gym. i've been here early am and late pm, and yup, still fairly busy. the gym etiquette here is good. meaning, for the most part, people re-rack the weights, will ask if your done with the equipment, etc. that's almost hard to come by. it would be nice if they had some sanitizing wipes or something to spray down when people are done using the equipment, a suggestion i hope that will be implemented :)"
2-star,0,"small, just small. no space on the floor to do non equipment workouts, closes early on weekends, not humid enough, i felt that painful cold air in my throat as i ran. not enough space in the free weights section...maybe its because i'm used to 24 hour fitness, but my workout didn't feel complete since i didn't get to relax my muscles in the sauna afterward."
4-star,1,this fitness 19 is a family operated gym! staff is really nice and the owner is friendly and knowledgeable. i dont go often cause i workout at the henderson fitness 19 gym. keep up the good work
5-star,1,"for a local gym fitness 19 is as good as it gets. very friendly staff starts with the owner tom who makes you feel welcome as soon as you walk in. even during peak times it isn't packed... only draw back is no sauna or steam room and very little locker space or changing area. but on the upside, it is very relaxed and several times i have lost gloves/headphones/ipod and everytime they are returned to the lost and found. great neighborhood place!"
5-star,1,"bob lachniet, principal of the aforementioned retailer, is to be commended for his dedication to service and fair play. confronted with an obstinate factory rep, bob resolved the factory defect at his own cost. i have made three major purchases from bob, all to my complete satisfaction. stellar retailer..."
5-star,1,"highly recommended, jack provided great service and a great price. jack even followed up several times to make sure there were no problems with the equipment. probably the best service we ever received buying fitness equipment."
5-star,1,"my husband and i are very satisfied customers of fitness 4 home. all of our work-out equipment comes from fitness 4 home, and we attribute our success in staying fit in great part to the excellent advice provided by manager, jack hinshaw, who helped us select the appropriate equipment to meet our needs. gene severino, m.d. and carol scarafiotti"
5-star,1,"super service from jack at this store. i got a solid deal, and the equipment recommendations have been terrific. the home gym i now have is better than a health club! much better than the on line options in my opinion- i get piece of mind knowing that if i need adjustment, maintenance, etc it's down the street."
5-star,1,"great, knowledgable and organized staff, outstanding inventory, good prices. purchased a nice package from them after another store was out of stock (a store which i only originally chose over this just because it was closer to work). to my surprise, they had plenty in stock at the set price the particular brand sells for. i was mainly helped by eric, who is very knowledgable and customer-service oriented."
5-star,1,"after many trips to fitness4home in scottsdale i purchased the true m30. i was extremely pleased with how kevin treated my family and me. each time we stopped in he was very patient, helpful, and informative. the delivery and set up of my new machine went very smoothly. i love my m30 and because of the fantastic service i received from kevin i would definitely send all of my friends to him."
1-star,0,"terrible, terrible.. i'm not even picky about my gym but the managers or just management is crap. no customer service skills. i've been having problems with my account and of course getting the run around every month."
4-star,1,"it's not a perfect gym, but it's a great value if you get in during one of their many promo periods. the amenities are limited and the gym space is a bit cramped, but the location is great and the staff is good. if you're looking for fancy toys and to be seen, this isn't the place for you. if you want to get in and out for a workout close to home or the office for an affordable monthly rate, head here."
4-star,1,"not really sure what people are fussing about. it's a great gym. it has all the basics you need and a friendly staff. if you want a pool and a lot of hype go to the ymca...for a higher $ too. equipment is fine...newer than older. i hear the classes are nice. tanning, showers, trainers...etc. could use a facelift (lorckerrooms included) but other than that no complaints."
1-star,0,"i used to love this gym until they started charging me for duplicate memberships. when you try to cancel they give you they run around between gym management and outside billing company (abc financial). i've been back and forth for months, they say they will cancel membership then a charge shows up the next month. i've spent more time tracking down managers and billing agents then i ever did at the gym. go anywhere else but to fitness connection. complete let down!"
1-star,0,"this club truly needs a facelift! everything is old and outdated. i've visited their clubs in other areas, an this seems to be the worst one!"
2-star,0,"unfortunately i was not really impressed with fitness connection, at least this one in particular. the one pro i did find were the classes that they offered. during my 5 day free pass that i only utilized 2 days of, i tried the body pump class and the cardio kickboxing class, both of which were awesome and had great instructors. they offered a few other classes that i didn't get the chance to try out but seemed like they would have been awesome too. so i signed up for the five day free pass and i was really excited because it's so close to my apartment and of course, because of the classes! but unfortunately this was more of a bother than a convenience. on the first day that i used the pass i had to fill something out real quick, not a big deal. i was then immediately asked to talk to someone after i was done with my class since i didn't have time before. i thought this was a little aggressive considering it was my first time here and first day using the pass so after class i didn't see the guy who waned to talk to me about membership and didn't have time to wait around. the next morning i received a phone call from the same guy asking me when i'd be in next, what day/time, class everything and if i could talk before or after. i said after. again after didn't see anyone and wasn't waiting. at this rate i was already annoyed since they were being so aggressive and i barely used two days of my pass so i really didn't even get to experience a lot of the gym yet to make a decision on whether or not i wanted a membership. so after the second day i started receiving texts, phone calls, and emails about speaking to someone about the membership. i answered some i didn't answer others and i made it pretty clear that i would think about it and get back to them, and continued to get contacted. after the second day, i stopped going to fitness connection because of how clear i made it that i would think about it yet they continued to contact me. this is now at least a week later and i got another phone call today about extending my five day membership to seven days, i said i'm ok thanks and the person on the phone laughed and said ok with what? again i think it's pretty clear that i was saying thanks but no thanks. i'm sorry but too in my face about a membership before even being able to feel it out for the first 5 days. on top of that, just wasn't my scene. it was a big, little gym. there is a lot of equipment stuffed into the gym, kind of on top of each other. too close to one another for my liking. i'll stick to the gym in my apartment complex and the current gym i have a membership with."
3-star,0,"about what you would expect. they are slowly improving, but ramping up memberships exponentially at the same time. very crowded during peak times, but to be expected. the bigger issue is attention to detail: their are almost no ab balls, and the ones which do exist are either flat or being used in the ""personal training only areas"". jump ropes disappear, not enough cable machine carabiners to attach all of the cables to pull handles at one time, etc. small gym staples which are cheap to purchase and should be monitored and maintained."
2-star,0,"good for a basic work out. i work out 1st thing in the am and never have to wait for an elliptical, bike, or stair climber. it gets the workout covered. however, this place needs to clean up their facilities. the shower, restrooms, and changing rooms are not regularly cleaned. you can come every weekday and see the same mark on a shower stall, piece, hair on the floor, etc..for days on end. ugh! gross! wear your shower shoes and bring scrubbing bubbles with you. cause this cheap place ain t cleaning up. mrsa, vre, and athletes foot love this place."
1-star,0,"fitness connection has been a terrible experience. i was only a member for 1 month and in that time frame came a great load of disappointments. none of the staff seemed to every know what was going on. upon signing up, we were told there were bootcamp classes there three times a week when come to find out bootcamp is actually offered once a week at the location. i was consistently misinformed by staff about policies and procedures clearly they knew nothing about including services offered, cancelation policy, and how to actually go about canceling your account. i tried to cancel my policy within the 30 days notice and was told i had to come in to cancel when in fact was informed by the billing company that i can cancel online. fit connection then tried to bill me for another month because i was not within the 30 day cancellation policy. trying to get this situation taken care of was an absolute nightmare. i am a very patient and understanding person when it comes to these types of things. the only other company i can't stand is hh gregg due to terrible customer service as well. no one could even tell me who i needed to contact or give me a correct contact number. it took me 6 people and two days to get to the right one. i emailed her and requested a call due to my concerns. she emailed me and said i waived the fee and that was it. thank you for waving the unnecessary fee but how about some concern and gusto to fix the pieces of your company that i had a problem with in the first place. absolutely terrible experience!"
1-star,0,"normally i would consider myself a very patient person with poor customer service, especially after working in the restaurant/hospitality industries previously, but fitness connection has been just plain awful. i initially planned to check out fitness connection because they offered a free 5 day trial and were located in uptown near to my office i'm working at this summer. turns out that to not be charged a much larger sign up fee you have to sign up and put a down payment that you can cancel within 5 days to avoid charges. ok, no big deal. i went to the gym twice: facilities were okay but somewhat crowded, and the gym was less convenient to the office than i expected, so i decided i didn't want to spend $20-30 per month over the summer when i have other options. i came in on the third day and cancelled my membership, received a confirmation email cancellation, and was told i would be refunded my $60 down payment and first month payment. after 2 weeks i received no refund so i called fitness connection and was told i would have to talk to the third party organization that handles their transactions. after 2 weeks and multiple calls with the third party, it turns out that fitness connection directly billed me because it was my down payment, so i would have to seek a refund directly from them. so, i called fitness connection, explained my situation to the manager at the time and was told he would call corporate and email/call me back with the next steps. after a week..no new information so i gave them another call and was told the same thing and that i ""should"" receive a refund in 3-5 days. so all in all, i signed up for a ""free 5 day trial"", have had to make at least 10 calls to fitness connection and their finance partner, and have still not received my $60 refund for using their facilities twice. also during the two times i worked out at the gym, i have never been more pressured to sign up for personal training, buy all their supplements, and get everything fitness connection that i could. as a few others have said, the clientele were mainly guys looking to get big upper bodies and not worry about legs, definitely not a place i'd want to go if you're looking to train for compound lifts without the classic bro trying to steal your bench as you grab water."
1-star,0,"i had been a member of the uptown fitness connection for about 2 years and joined under the gm, stephens leadership.. great guy! but.. the new gm skip arbuckle is a trip.. he thinks hes got some power as the gm and flexes it when possible. on may 3 i went to cnxl my membership as i will be moving from the state. i then received an email from abc financial that i was due to pay one more month as i was out of the 30 day cancelation policy. they directed me to the store level where i met mr arbuckle. i explained to him that i was moving and wouldnt need the gyms service any longer. i ask him to cnxl my membership and to give me a paper copy of my cancelation and he refused. he ask me to leave the club and threatened to call the police. i of course stood and waited for the police. i still havent been given any form of the cancelation. lets face it.. the gym is in a convienient location if you live uptown. its cheap.. $10 a month 20 if you tan but listen. my dad always says, ""you get what you pay for"". spend a few more bucks and go to a beter facility. this gym is filthy, crowded and of course.. poor customer service!"
1-star,0,"reasonably priced gym but not worth the moderate monthly cost - here's why: 1. very crowded facility swarming with personal trainers at all hours 2. strong pressure to sign-up for training services 3. i decided to try these out and had a poor experience: a. three different trainers in six months of training. none of them talked to each other, none of them transitioned training plans, and only one of them spent the time to correct form, advise on exercises, etc. - which is the main reason someone would want to use a trainer 4. the final trainer i had was an incredibly poor experience. zero personal attention, she was unable to track our appointments (i had to follow-up to confirm if a training session had been moved or not, i received passive-aggressive texts asking why i missed an appointment when i was out of town and didn't have a session scheduled, etc.), and a weak understanding of exercise science in general. if you want a cheap gym, go for it, but be prepared for crowds and trainers overrunning most areas. this is a facility designed to sell training services more than a stand-alone gym."
5-star,1,"can't say enought about the personal training i am receiving at fitness connect on morehead. the sign up process was smooth and there were a lot of options to choose from to meet my financial needs. i had an injury with my arm and alex paired me with a personal trainer who specializes in injuries. mania, my trainer is awsome! he is a true professional. in his manner, his knowledge and his ability to communicate. my arm no longer hurts and i am on the way to being in the best shape i have been in for years. i recommend the personal training at fitness connect with a 5 star score!"
2-star,0,"i usually train at the ballantyne location because it was minutes from my work. mon-wed it can get a little crowded but never enough where it limits your workout. i have no complaints really except that (like all fitness connections) they play the same crap music over and over again all day and although they say they're open 24 hrs.....well, they're not. as for the uptown location, i have heard from numerous people that its impossible to get a solid workout in after 5 during the week so i haven't even attempted to do so or had the need since ballantyne was more convenient... i'm only on this side of town on the weekends so saturday is the only time i frequent this particular location. this gym is extremely diminutive in size and even on some sat mornings i find it almost impossible to get done what i want to get done. being that its january the crowd problem is further exemplified with new years resolutionists all with bad form and clueless looks on their faces as they mope around trying to figure out what they're doing just so they can quit by february. since i'm no longer working in ballantyne and moving closer to the uptown area in a couple weeks this place is really going to be my only option besides south blvd (super ghetto). horrible. i can't wait to no longer be a member.."
4-star,1,i go to both the uptown and south park location and i am very happy. let's talk about what this gym is and what it isn't. this gym is for people who like to lift weights it is not for the weekend yoga person or for the person who likes to swim laps at a pool. after getting fed up with the y being overcrowded and over priced i joined fc. the price can't be beat and i find the vibe at the gym motivating. people are working hard there. the only thing they are missing is the traditional elliptical machines. but they have plenty of treadmills and the cross country skiing eelliptical machines. both locations are cleaner than the dowd and harris y. i don't understand why people have rated this low.. i have worked out all over the country in all the chains you can think of. for the price you are paying it is a good value.
2-star,0,"imagine all the negative stereotypes you have of a gym: overcrowding, lots of 'nightclub' lifters with big upper bodies and no legs, people jumping on equipment in the middle of your set, a see & be seen clientele (girls in makeup, etc) and did i mention the crowds? well this place has them all. it's really quite a pain in the ass kind of place. i've been lifting for a very long time (i've done bodybuilding shows) and i travel extensively for work, so i've seen all kinds of gyms- high end, blue collar, city locations, country settings, chains as well as independents and i can tell you that of them all, i like this gym least. why? because they oversell their membership and they don't fully train their front office staff to handle the basic things (out of town day passes, updating credit cards, signing people into group fitness classes, the concept of first come first serve). my check in process took way longer than what the situation required (about 15 minutes). when it was obvious that the check-in girl was new, i offered to sign in and deal with their nonsense on my way out, but no-- she'd rather make me suffer the pains of her confusion. may i recommend better employee training. obviously it's not all bad... they are in a good uptown location, they have a fair amount of free parking, they are right next to the rail line and from what i understand, their monthly dues are cheap (thus the crowds). if you're a twenty-something urbanite who likes to prowl for dates at a fitness club, then i guess this is a good spot for you. i'm at a different stage of life, i guess. if i lived here i would just pay extra for the much nicer gold's gym nearby."
1-star,0,"until recently, i was a huge fan of fitness connection--the prices are reasonable, the hours good, and the space inviting. the equipment is in good condition, and i rarely had to wait for machines. the major downfall--and the reason i hope this company goes out of business--is customer service. when i first signed up for the gym, i told agent that i'd be moving in a few months and wanted to cancel my membership then. she replied that there would be no problem and that i should cancel my membership closer to the date. why couldn't i just take care of it now? i didn't argue, just said okay. periodically, i checked it to make sure i hadn't missed my membership cancellation deadline. my desire to cancel was always clear, but the response i always got was to remind them closer to the date. well, i left town for a holiday weekend. the next week, i again asked to cancel my membership so as not to pay for an extra month. your deadline has passed, they told me, and there's nothing we can do. i had made it clear that i wanted to cancel my membership for over a month! each time they told me to do it later. and all of a sudden, they tell me i missed the deadline! fitness connection made it impossible for me to cancel my membership in a timely manner by refusing to accept notice, plain and simple. the last straw was when i tried to bring my dad to the gym as a guest. they wouldn't let him in because he didn't have an id with him, something about liability insurance. fine. annoying, but fine. but if i paid $10, they'd let him in without presenting an id. somehow, paying them money suddenly made the liability issue vanish. stay away from this company! you can find plenty of gyms that are just as nice and that don't take advantage of customers. it's time to put fitness connection out of business."
3-star,0,"not bad for the money. i went to the uptown location for a couple of years because i worked in the same building so it was super convenient. there were times where the place was packed and i ended up leaving because there were no available machines. they have a nice variety of fitness classes as well, but those can ridiculously full, to the point where it becomes a safety issue (once during a group power class i almost hit another person in the head with my barbell, we were that close). i eventually stopped going to that location for one simple reason. the a/c. there were times i started sweating from just walking in the place. and there's nothing management can do about it (believe me, i know plenty of people who have complained about it). now i go to the location on south boulevard. the place is so much bigger than the uptown location. it's also much cooler. my only complaint is that the room where they hold the classes has windows on one side that look out into the rest of the gym. not something i'm crazy about when i looked like a beached whale while trying to do zumba."
4-star,1,"been a member for about 3 months now and so far so good. the gym is $20 a month so really can't beat that - there's a membership fee at the start but make sure to haggle with them as i had my fee knocked down to $29! classes come with the gym as well but i just haven't checked them out yet. i hit up the uptown location which has always been clean whenever i go. this location tends to get busy, especially after work, but i've actually never had an issue getting a treadmill or the glider machine - plenty of equipment at this location. one downside is the machines don't have tvs - small complaint but hey, tv distracts me and makes me stay longer. the hours on the weekends are short, closing at 5 - booooo. and as a heads up, the uptown gym does have free parking in the parking garage beside it except on home panthers game... then you have to pay $10 to park... but really, who chooses gym over tailgating?! update to review: new extended hours! awesome sauce."
1-star,0,"my boyfriend and i were members here for a long time. we both ended our membership several months ago. somehow my cancellation turned into a huge nightmare and i ended up paying an extra $190 over the contract agreement. even though i only signed up for a year and fufilled my original contact, they wanted me to fax in all these different things to cancel. their corporate office sent a ""we miss you, come back"" 5 days pass. my boyfriend used it for 2 days, then the management at this location refused to let him redeem the other 3 days, even though he had been a paying member for 3 years prior and was on the fence about rejoining. this wasn't a pass he clipped out of a magazine. their corporate office mailed it directly to him. poor customer service. there are too many other places to work out for this place to get our return business."
4-star,1,"i've been a member for about 6 months now and am enjoying it very much. classes are great, although there are many offered only during the day that i would like to try, but can only take classes after work. the cardio machines get very crowded at peak times but i can usually find something to do. uptown location is a bit smaller but south blvd location has a little more space. very much enjoy group power, yoga, and cycling classes through the group fitness. bathrooms aren't always the cleanest they could be but overall very happy with membership."
3-star,0,"i've been a member here for a little over a year and it's been a good experience overall. i pay the $14.99/month fee (i had to pay a $45 initial fee as well though) and find it to be a good deal. it's kind of a small place being in an office building, but it has everything that i need as far as weightlifting and cardio. they just got new equipment about a year ago, so everything is good shape for the most part. that's a plus. i would suggest avoiding the after work time between 5-7pm on weekdays as it gets crowded! luckily my job allows me flexibility to come in the middle of the morning or afternoon, so i rarely have any issues."
