Star Rating,Nature of Rating,Review Comment 
5-star,1,aw just fixed my car they replaced my bumper and fender and change my wheel they did a great job and i really recommend this place they are very time efficient and did the work well!
5-star,1,"i was recently caught in a stone storm (pea gravel) and i contacted my auto insurance company to remain nameless to protect the innocent. i received the names of three local body shops which i reviewed and found lacking. i contacted my vehicle dealership and was told they only use a w collision and i went there. i called the shop and talked with tom and agreed to come in on saturday morning for him to see the vehicle and give my insurance information. tom called them and started the process, because the color is a pearly white the damage is hard to see from three feet away. tom had his ace guy mark up the vehicle for the insurance adjuster to view the car. tom is the reason i chose aw rather than the kmart of body shops my insurance company wanted me to use with lifetime guarantees. if you have a need for body work go to a w collision you will not be disappointed."
5-star,1,"highly recommend aw collision if you need anything done to your car! they did amazing and have great customer service. tanya wendy and tom really helped me out!! never had anything done to my car before, and many people told me bad experiences they've had with other body shops but they did amazing and the bumper matches perfect! if you want the job done right this is the place to go!! they were also very friendly to my new puppy that i can't leave home alone just yet haha!"
5-star,1,"i took my car into aw collision after my accident. tom and the entire staff were very help and supportive throughout the entire process. the insurance company ended up totaling my vehicle, but i cannot say enough about the time and effort that aw put in. they made sure that i was well informed at every point during the process. my parents had their car repaired at aw so i know the quality of work is second to none. if you are having a hard time with the insurance company and need honest opinions and amazing service aw should be the first place on your list. i hope i never get into another car accident, but if i do there is absolutely no question as to where i will bring my vehicle."
1-star,0,"run from this place it is a black hole for automotive repair. they have had our car for almost 4 months and blames everyone else. this was only the back right quarter panel, easy job. they didn't even start on it for over 36 days. we only went there as a referral form the dealer and they have stopped referring them too. stay away !!!!!!"
5-star,1,great srvice ! higher recommend!!! i had a car accident with my honda accord 2016 and i got helpful from a-z .everyone so kinds. the car looks like new one and like nothing happened even they wash my car in and out.
5-star,1,"i just picked up my 2012 cadillac cts today, aw collison did a great job on matching my pearl paint and getting my insurance company to pay for original quality parts. overall very happy with the repair, they were very helpful and the car looks like it did when i bought it, i'd definitely recommend this place to a friend."
1-star,0,"first time using a body shop and had a very bad experience with aw collision. our brand new, 2-hour old cadillac srx (t-boned by a hit & run driver) was towed to this shop as recommended by cadillac of las vegas on april 18th. our vehicle was not driveable so we knew that we were going to need a rental car which was fine. things started out okay, and our point of contact was enrique who was very polite and cordial and kept us up to date via phone and emails. the adjuster went to look at the vehicle and approved the quote, our insurance company sent them a check within 3 business days and they were able to get the parts ordered. we also knew from the start that it was going to take a week to get the new door and quarter panel as they were on back order. the parts came in and we were told by enrique that the vehicle would be ready at the very latest on may 16th. well, everything started to go downhill from there. aw then started working on the vehicle and when they finally cut into it they found that there was further damage and that the adjuster needed to come out again to approve some further charges and request another check. enrique then said the vehicle was going in to paint on friday the 17th and he thought we would be able to pick it up may 22nd or 23rd. when we didn't hear back from enrique we called and were told he was on vacation for the rest of the week and now the vehicle wouldn't be ready until after memorial day. after the holiday weekend we were told the vehicle had to be brought to the dealership to have the suspension repaired and it would only take a day or two and then back to aw for final detailing. when we didn't hear back we called cadillac and were told that aw forgot to order some parts. cadillac felt bad that we were now going to have to wait another week for the extra parts so they gave us a loaner to use. so, we turned our rental car in which cost us $975, our insurance only covers a max of $750. we spoke to enrique and he told us that he would speak with the adjuster and they could get the charges rolled in to the additional work and we could take that overage off our $1000 deductible. the vehicle was finally repaired by the dealership and delivered back to aw on june 3rd. we called aw on monday june 6th and were told the vehicle was ready but before we could pick it up, they needed final paperwork from our insurance company. come to find out our insurance company was awaiting paperwork from aw. the vehicle ended up sitting there ready to go for the entire week and we were finally able to pick it up on saturday, june 11th, almost 2 months. i forgot to mention that for over a week we were unable to reach enrique and were now told that we had a new contact named tom. we spoke to tom a couple of times on the phone prior to coming in. we told him what enrique said about the extra $225 we paid for the rental car and he said there was nothing they could do about it. when we arrived on saturday to pick up the vehicle i wanted to look over the vehicle with he and the manager ozzie but they wanted to collect the payment instead. we chose to pay cash and tom made a snide remark about this being a cashless society, very rude. i complained about the extra rental car charges, as this was all there fault we were delayed since they forgot to order parts and didn't do the work when they promised to. tom again said there wasn't anything he could do and when i got upset, ozzie gave us 50% of it back. the entire time tom was just rude and brash. he told us they washed the car the day before but it rained so they didn't have time to wash it again before we picked it up. we don't think it was ever washed, the dust on the entire vehicle was very thick and heavy. this was also a new vehicle and the inside was pristine when we received it from cadillac. when we picked it up from aw there were several dents in the leather and grease on the light colored interior, very, very upsetting! i will give kuddos for the outside, they did do a good job on that. we would never recommend this shop to anyone for all the grief they put us through. not sure why cadillac uses them, they have other bad reviews on yelp as well."
1-star,0,"being new to las vegas, i called the car dealer and asked them where to have my car repaired. it was damaged during transport. they told me this is where they send everyone. aw was really nice when i went there and explained what happened. they told me to file a claim with my insurance company and they would take care of it under the comprehensive portion of the policy. i did and the insurance company took over. that's when the problems started. aw gave me an estimate, the insurance company came in $2000 less. back and forth between the two the finally came to an agreement, the original estimate i was given. this process took a month. aw didn't even touch the car for 2 weeks, because they couldn't get an answer from the insurance company. not true. the insurance company called them, and so did i, during those 2 weeks. all this time the clock is ticking on the rental car i had. the car finally got repaired, and looked fine. will i ever use them again, no. after going to the car dealer and complaining about aw, i was told by a service person they have to send people there if someone calls. if i would've gone into the dealer they would have sent me somewhere else, not to aw. avoid aw at all costs."
5-star,1,"i just picked up the second vehicle i have had repaired at this shop. i worked with mike throughout the entire process. he very clearly explained to me what the process would be to have my vehicle repaired so that i would understand the time required for the job. i can't tell that there was ever any damage to my truck. it looks great! plus they took the time to detail the interior of my truck. everyone in the office was very friendly and helpful. if i need body work done again, which i hope i don't, i will head back to aw collision."
5-star,1,"my honda odyssey was repaired at awc after an accident in april. repair took longer than expected but they did a great job fixing my car. they made sure my car rental was covered during the extra time it took during the repair. car looks as good as brand new. awc has very friendly and courteous staff. david morales, jeff, tanya, ozzie were all very helpful during the repair process. david dropped/ picked me up from work when i took the car back a few time for minor issues. david addressed my concerns immediately and also got my car detailed as well."
5-star,1,awesome repair work. the staff at aw were very professional and handled my vehicle repairs in a timely manner. when i picked up my vehicle the repair work and paint was factory perfect. i would highly recommend aw to my friends and for my future needs.
1-star,0,don't take your car here. the dealership recommended aw but i would never recommend to anyone. they took longer then they said to fix my door and when i finally got the car back it wouldn't open from the inside! i took it back to be fixed then a rattle and air leak started in the door. i again took it back and it still didn't get fixed. the dealership took a look at the door and agreed it was not done correctly. i took it back a third time b/c they said they had fired those working their previously and the current team would do it right. again they didn't fix the problem. the only reason i give them one star is b/c of the friendly and professional lady at the front desk. they must have some kind of deal with the dealerships to keep getting their business.
5-star,1,the cadillac dealership in las vegas recommended aw collision and i am happy that they did. ben the service rep maintained very good communications with me so that their was no confusion on what was being done and when it was being done. my car looks a good as new. i would highly recommend their services.
5-star,1,had an awesome time 4wheeling here! first time doing this and highly recommend this place. our tour guide charles was awesome and very professional! he made sure we were always on the trail and made sure our experience was not only fun but safe! definitely great if you are visiting las vegas to take a break from all the eating and casinos haha! the person we booked the reservation with her name was kim who was very nice and truly appreciates her customers. everyone here truly cares about the customer experience! so if you are a local or visiting you won't be disappointed. also way better deals here than what i found on groupon. the tours on groupon can be misleading. i saw an advertised price for a 4 hour tour. but the total ride time was only 90 minutes. they factor travel time and a lunch break. definitely better value from what i saw online.
5-star,1,"an annual trip to las vegas taking some clients of mine one of them suggested we do something a little different, like atv riding. so to the internet i went to research and get some numbers to call, which turned into a daunting task till that 8th phone call to kim at above all. some calls led to vague description on what really was included in the tour, some were just pokey rides at turtle pace thru a visual history book. cost didnt matter much but level of excitement, the challenge of riding and fun did. kim was the only one that assured me we would have a blast and she was the only one that wasn't pushy and gimmicky. i called her back and then all the five of us had to do was wait till our time to have fun. the awesome experience started when dave picked us up at our hotel and drove us to their office to fill out paperwork and get outfitted with safety gear. he was even a little early picking us up at our hotel and was a pleasant conversation about real las vegas all the way to the shop. he did a great job building up our anticipation for the ride. once there jacob quickly went thru the paperwork and took payment, then to get geared up with him and charles. shortly we were loaded up and off to eldorado canyon. once there the atvs were quickly unloaded, brief safety speech and tutorial with each rider on how to use their machine. then a quick circle around the ""track"" to get used to it and off we went. jacob in the lead and charles following in the back. two of us are very experienced on atv, two more have some experience, and one it was his first time. they went at our pace and it didnt take long and we all were flying thru the trails and having a blast. no more descriptions other than the little over 2 hours of riding were way more exciting than we thought it would be. sweaty, dusty, dirt beards, exercised and smiles from ear to ear described the 5 of us on the ride back to our hotel. to sum it up, the entire group of 40 in town all went to drive exotic cars around the track the next day, the 4 clients that came with me for the atv riding said they had more fun on them than in the lamborghini and ferrari's they drove. highly recommended from all 5 of us."
5-star,1,"we have been renting for the last five years in a row, and we always have the best experience! kim and her team are true professionals and know their stuff! the equipment is always in great shape and you're pretty much guaranteed a great time!"
5-star,1,"heading to vegas now and i've already booked my third tour with above all! the staff is amazing, friendly, and so accommodating. kim, jim, and the rest of the family are great hosts who know how to show you a great desert experience. you need to add this to your list of things to do while in nevada! forever a customer and forever my friends now! just great people and so much fun! love it! see ya soon kim xx"
5-star,1,"great company and tour. i am a very experienced atv and dirt bike rider, we were out in vegas and i wanted to take the ""guys"" out on some atv's in the desert. i called kim and discussed what our options were, since i didn't want some tour with inexperienced riders that went 5 miles per hour to a gold mine. she told me my options and we set up a private ride with a guide. they picked us up on time at our hotel, took us to the office to fill out the paperwork and get helmets and gloves, then off to the desert with the atv's and our guide jacob. jacob was awesome, after talking to him about riding and the experience level of our group, he took us on an awesome tour, riding some really rough parts and a couple hill climbs. riding with jacob, was like riding with one of the guys, and not like your typical guide. great company, great price and great ride!! we will be back!!"
5-star,1,"these guys are awesome. my car broke down in front of the shop and kim and jim (and friends) were totally helpful. cooled my car down, and let it sit while i went to get a part. they also do uhaul rentals ( compatibility rates with uhaul) found out, so we will be renting from them. i could not of broke down in front a a nicer shop."
2-star,0,"word to the wise... when renting a uhaul, after getting gas and when turning in your vehicle, take a picture of your gas gauge. i was charged for a 1/4 tank because i supposedly brought the vehicle back short of the half tank line. not the case at all. shameful. aside from that, truck was clean and woman checking in and out was very personable. it's terrible they gouge the unsuspecting on the gas charge."
5-star,1,i had a wicked awesome time with you guys! my friend called you guys about 4 days before we arrived in las vegas from miami. we were accommodated with a cab ride from our hotel by jim who had very interesting stories about his time here in las vegas. our tour guide whose name i unfortunately do not remember was very knowledgeable about the area which we rode the atvs in. he was polite and had great stories to share as well. we had a great time and i will definitely recommend you guys to my friends who will be visiting las vegas in the future. i will be back for memorial wknd 2k17 and will definitely rent from you guys again. thanks a million for the hospitality. you guys rock!
5-star,1,"we were on a family vacation after christmas and all wanted to take an atv ride. i contacted above all las vegas atv tours and was informed by jim all they had to offer, and seemed the best tour for us. i made the reservation through kim, and she was most helpful in choosing the right tour and time for us. after arriving, we were thoroughly informed of what to expect and all the safety features we needed to be aware of. our guides, david and chris made sure we were all prepared for the tour before departing. they were very knowledgeable of the area and atvs, and made it fun everyone. our group ranged in age from 9 to 75 and all had a wonderful time. the younger ones rode in the ranger with one of the adults. everything was handled so pleasantly and professionally from beginning to end. we would recommend this tour to anyone visiting las vegas who wants a fantastic day in the desert."
5-star,1,great day- guide was great personal and always concerned about our safety. atv was well maintained and he spent a lot of time and effort to make sure we had an awesome day- definitely a great day and perfect deal
5-star,1,"took the gf to above all las vegas atv tours and watercraft rentals on 11/22/2016 after speaking with kim a few days prior to schedule a time. when we arrived, kim's husband was there to greet us and said we would be joined by another couple for our 1-3pm tour. long story short, we waited a bit for another guide to show, that person ended up meeting our group at the trails. my gf was a bit timid throughout the experience having never been on atv or dirtbikes. because of this we allowed kim's husband to guide the other couple, and chris (i believe) was guiding me and the gf. he was extremely patient and encouraging. also, after riding back to the start point, we allowed my gf to wait in the car for she had enough riding. me and chris hit some hills nearby before meeting the other couple at the start point. all in all, i enjoyed my time, employees are wonderful, tour guide chris is super cool and i will be recommending above all to friends and family. ***2 adult riders with atv and safety equipment came out to $275***"
1-star,0,"worst company i have ever come across! on the ride we had a miss hap and broke the black plastic foot well. the owner tried charging us for the entire back plastic as well. the owner said she doesn't jimmy rig her atv's mean while it wasn't until after the ride we noticed 6 plugs in the side wall of a tire. this is a huge no no and could cause the tire to blow. when we mentioned this to the owner she said we aren't talking about that atv, we are talking about the one you damaged. we expressed she put our life in danger when she allowed her company to operate this atv. she finally said it was her only choice because a new tire was on backorder. but they dont jimmy rig stuff right? the drive even warned us on the way back from the ride, they were going to try and get all they can. he also proceeded to tell us about all his legal problems which was pretty unprofessional. he also told us in the same atv with the plugs they have the wrong transmission bolt on it to along with a list of other things he could tell us. the driver told us how he and jim (the owners husband) were saying can you believe she is trying to charge them for all that. so they both knew what she was trying to do was unethical. if you care about your family's safety please avoid this place like the plague!!!!!"
5-star,1,celebrating my birthday and wanted to do something outside the box. this was it!!! there is no group of atv riders you have to keep up with. each reservation gets their own guide which is amazing for me since i'm terrified of anything slightly dangerous. jacob our guide was encouraging and extremely knowledgeable about the area. at every rest break i learned more about the city that is only known for casinos and drinking. such a good experience!
5-star,1,"its about time i write a review about this experience before it gets lost. we did it in early may for my bachelor party with a group of 8 guys. they also gave me a card which was a nice touch! if you on a bachelor party and want something to do other than your standard vegas pool parties, strip clubs (save it for the night), gambling, shooting range....check this place out and ride some atvs! these guys do a great job setting everything up and they will do pick ups and drop offs as well which was super convenient for us if you schedule them. jim is a funny guy with great stories and knows a ton of history about vegas. he was once a driver and met some famous people. he shared with us some cool stories on the way to the site and kept us entertained. he would point different sightings on the way there and tell us about them. they fit you with helmets, gloves and make sure all the equipment is good. they teach you how to ride the atvs....easy. it was our first time doing it and they don't rush you. our atv tour was awesome and the front and back man made sure everything was well. there were a few hiccups here and there that were quickly taken care of and they taught us how to rock ourselves into gear if the atv stalled out or wouldn't start. the scenery of the dessert and mountains were awesome and the day was beautiful. the course was perfect for us beginners, it had some mild terrain and some challenging ones as well to keep our adrenaline going. we took a break during our tour and they provided us with water. you do get plenty dirty during the trip but who cares, as long as you have a good time getting dirty. just follow the rules and you will have a great time! we don't get this kind of action in ny so i would definitely recommend this activity to anyone going out to vegas to have a good time. they won't disappoint!"
5-star,1,"what an experience! my family and i had a wonderful time! we all were first timers, beautiful views, felt safe, followed instructions, and i we all would do it again. we are from san francisco, ca and for all of us to experience something like this was totally out of our eliment. hopefully the next time we will invite our large family."
5-star,1,"jim and kim at above all atv tours and watercraft rentals are amazing! they were able to squeeze us in for a tour the same day. i was extremely impressed when we arrived at the office and kim was listening to k-love. i felt like i was home. (kim, i hope that your foot is doing better) the whole team is very friendly. jim (the husband of 32 years, the hired help and tour guide) (lol) was an exceptional tour guide. he not only knows almost everything about vegas; he knows so much about the desert as well. he took us on a fantastic tour. we were able to see joshua trees among other things. this tour was the icing on the cake for my vegas trip and i would not only recommend it to anyone. i am recommending it to everyone. i look forward to taking this tour every year. if you want a fantastic experience, go see jim and kim at above all atv tours and watercraft rentals."
1-star,0,"dreadful experience... please keep in mind that i am a small business owner and i am always in support of small businesses. we purchased a deal for two on living social, and of course tried to call and schedule a time for our tour. we were a group of 5 and purchased two deals with the intent of paying full price for the 5th. from the 1st conversation, the owner kim seemed a little upset that we were using the voucher. the rule was no more than two per group, so we weren't asking for anything special. she went on to talk about how the voucher is causing her to lose money and so on. she was very nice and as a fellow business owner i could see her point of view. as a customer it was highly inappropriate for her to mention that. if she was losing money, she should have removed it from living social. we finally schedule and agree to pay the $50 for them to pick us up. again, kim was very nice and i thought she was great. this was my first time riding along with one other in the group so we were a little nervous. she reassured that the tour leader would go at our pace. during the ride kim received a phone call from someone who we later found out was her son. in his defense he did not know he was on speaker phone, but still he asked were there any fat people and were there any hard asses. now i get the need to know sizes to make sure you have the right equipment but that was highly unprofessional and could have been worded very differently. kim did let him know that he was on speaker after that and the convo went on to progress about what bikes he needed to pull. already we were all being patient by not addressing what was said. when we get to the site, the son jim had a horrible attitude. once we got on our bikes and he started his instructions he started out with ""i'm a lenient guy but don't piss me off"". there was no reason at all for this unprofessionalism. he went on to explain he sprained his ankle and he was clearly in pain. for whatever reason he wore his flip flops. i'm not a professional, but i know that is not the proper shoe to wear for atv. with all that being said, as a business owner, i would have explained that the tour could not happen due to an injury, and refunded the money problem solved. instead they decided to push forward. still no one in the group addressed the nasty attitude and language used. we started on a trial course; during the course one of the novelists was having trouble clearly. instead of really working with her, he shouted out directions and we began the trail soon after. about 10 minutes in an atv flipped over. i was in front so i don't what happened exactly. someone stopped abruptly on a hill and it rolled. the atv and rider appeared fine and we kept pushing on for about 35 more minutes. during this ride, apparently jim was yelling behind him ""tell him to knock it the fuck off"". if you are addressing a problem you should stop and address it with that person. we were never told that we had to stay in the same position as when we started out. we were told no racing, no doughnuts and that was fine. we had two couples together so when one of the girls would fall behind, her significant other would slow to make sure they were ok. we were then told the tour was cut short because we weren't listening by not staying in line. the group was addressed once as a whole when the bike was rolled and that was it. never once were we told that we had to stay in one single file line and not change. i am a very quiet person and if i'm wrong i will never try to argue against it. but, obviously jim didn't want to be out there and used any excuse to cut his day short. it didn't make sense that this is how they would treat customers and it came back to the living social voucher. this is where i began to get upset and i explained that i will be writing a review about our experience and i gave her the same advice i added in this review. if you can't be professional at work stay home. this sat her off and words begin to exchange, this was the first time i noted kim being unprofessional which shocked me. once i told her what her son said she began to get upset with him because i said it was all going in the review. at some point her husband showed up and begins yelling and screaming and it was just a very bad scene that could have escalated so much more. needless to say we had a horrible experience all because someone was having a bad and painful day. i can empathize with that truly, and he was clearly in pain. but someone should have decided that instead trying to collect that money; they should have cancelled the tour in the beginning and called it a day. sorry for the long review, i tried to cut it short, but i wanted to be fairto the business. the trail was nice and kim was great up until the end. i truly believe it was a bad day and i hope they learn so that next time the situation can be avoided."
5-star,1,"our guide james was awesome! atvs were easy to learn, trail was a ton of fun! would definitely recommend. we won't go back to vegas without going on another ride with above all las vegas!"
5-star,1,"highlight of our trip to las vegas! we had a great time doing the atv tour! a great way to spend a morning away from the hustle and bustle. nice, newer atv's and very nice people to deal with. our guide was knowledgeable, friendly, and patient."
1-star,0,"owners started out great. it was the end of jetski season so they gave us a lower rate and even lowered our deposit. because it was the end of season though the skis were pretty beat up. lots of scuffs, missing mirrors, lots of scrapes. she already had the damage report done when we got there and there was clearly a mark on her paper for damage on the rear corner. when we returned the jetskis they claimed we caused that damage and charged us $100. i tried to talk to her about it showing her son there was already a mark on the sheet in that spot but went nowhere. if you decide to rent from this place take ur own pictures of the damage because they won't be able to find the pictures they already have of them."
5-star,1,"james was a great tour guide! we really had a good time. it was the first time for the kids, 6 and 7, but james made it enjoyable for all of us. he was knowledgeable of the trail and equipment. the trail was fun too; nice bumps, dips and straightaways. i would recommend this company for atv rides. we took a two hour ride in the am and it was perfect!"
5-star,1,"i was looking for activities to do for our large group (6 ppl) in vegas while on vacation and came across above all las vegas atv tours while on groupon.... purchased the deal for a 2-hr tour and loved it! customer service is beyond great, atvs were a blast to ride, and the desert scenery was incredible! i am a first-time atv rider and our instructors/tour guides explained everything in detail! out group loved this adventure and i will definitely be doing this again when in vegas!! **one recommendation that we made to our guides was to get gopro cameras for the rides!** the best!!"
5-star,1,"great service, communication and mostly importantly people (& atvs:))! kim and jim were great hosts and really made an effort to accommodate our stag party. the atvs were well maintained and jim was even nice enough to stop by in and out burgers before dropping us off at the hotel so we didn't need to take a cab to try the place out. highly recommended. will definitely be back!"
5-star,1,"i was looking for something to do with my daughter's (15 year old) boyfriend while she was hanging out with her soccer teammates at the unlv tour. above all was the only atv rental in the area that allowed someone under 16 to ride by themselves when i called to confirm kim said we think no one should be left out and have atvs for as little as 6 year olds. we were supposed to go out on a tour just the pair of us and the guide and when we got to the shop to do the paperwork found out our guide hurt his leg and was unable to do the tour so we would be part of another tour with 4 other riders. we were the only riders without experience. we drove out to the canyon and were given a quick lesson on the atv and we were off. about ten mins in one of the other rider's tipped her atv and while she was fine she slowed down the ride. my daughter's boyfriend and i were able to keep up with the guide and for having no experience the guide told us a few times how great we were doing. it was a little annoying to have to slow down or even stop and wait for the rest of the group (lady that fell off earlier) to catch up other than that we had a great time and really enjoyed the ride. it is mentioned and should be a given but i will say it again you will be riding out in a dusty canyon, there is no point in looking cute, you won't after it is all over. i got points for being the best girlfriend's mom ever! i would recommend above all to anyone wanting something fun to do for an afternoon."
5-star,1,"i love it when i find an experience in las vegas that shows me a new side to nevada. the atv experience was great. james went slow enough for people like me, who want to look at flowers and rock formations, as well as fast enough for people like my husband, who couldn't care less how many gorgeous flowers and butterflies we saw. when people ask me for suggestions, i'm definitely putting this company at the top of the list. it was a great way to see el dorado box canyon!"
5-star,1,"my group and i just got back from above all atv tour of el dorado canyon after all our other friends bailed. gotta say, they missed out on an amazing time. if you're looking to go balls to the walls through the canyon and put some mud on your big kids pants, you gotta come here. we bought a living social deal that was $124 for 2 people for 2 hours... what a deal!!! we saw advertisements at the store and they're always running specials, so even if the living social deal is gone, they might have other deals. we met up with kim, the owner, off her lake mead office to sign waivers and pay a minimal $10 tax fee and she immediately led us to the atv site off searchlight. they provide gear for you, only recommendation would be to bring a handkerchief to cover your face. james gave us instructions for about ten minutes and took us for a test run and he didn't cut time out from our actual ride for that. james has been riding for nearly 15 years so he's really good at assessing abilities. our group picked it up really fast so we were able to go through lots of hills and bumpy terrain.. it was awesome!!! i can't wait to bring more people back. this is the cheapest atv tour i've found in las vegas and definitely not lacking in quality, friendliness, or professionalism. so much fun, you won't regret it"
5-star,1,"4 of us guys on a bachelor party in vegas had an awesome experience with the atv's here. our guide was james, who's the son the of the business owner. incredible guy. very knowledgeable, helpful and an all round fun guy to be around. he picked us up from our hotel and took us to the shop to complete some paperwork, then drove us to the terrain. tbh, it's a little on the expensive side but that's because it's vegas. the other guide, richard, was also very cool. the ride itself was amazing. it took me about 10 minutes to get adjusted to the manually geared atv (which is more fun than the automatic one's), but once the learning curve was over it was sheer enjoyment. the bumps are what makes the whole thing fun. a couple of members of the group slowed us down somewhat but that's to be expected in a group. james leads the group and richard brings up the rear. both are experienced riders and always keep an eye out on the group. james is really good at it. he seems to have eyes at the back of his head, because he can spot issues with the most distant, last rider and rushes back to help. to be able to keep an eye out like that on the entire group is not easy. be careful with the atv's because if you break a taillight or something you'll have to pay for it. but, if you follow the rules and once you get used to the bumpy ride, you should be fine. after the group tour was over, the 4 of us requested james to take us out for another hour along a different trail. he was very tired, obviously, but still agreed and gave us a good deal with the additional fees. he took us along a trail we really enjoyed and could speed on. he and richard never forgot that even though if was just the 4 of us they were taking out, our safety was still their concern. he even managed to pick a part of a trail where we sighted some big horn mountain sheep. tame creatures. most unbothered about human companions. all in all, it was a very joyous outing, made even more enjoyable by james. james - thanks for the suggestion on the ahem ""adult "" fun places ;)"
5-star,1,"about a week ago, 5 guys and myself went on a 2 hour guided atv tour through eldorado canyon with above all atv rentals. the experience was fantastic! above all is certainly a family run establishment, with a similar look and feel, but don't let that drive you elsewhere. kim, the proprietor, runs a tight ship, with great tour guides, well maintained equipment, and low prices. when i first talked to kim, it took her a while to convince me that a ""guided tour"" would be exciting. but, after experiencing it first hand, i can tell you that when she says ""guided tour"", she doesn't mean putting along learning about wildlife and taking pictures of blooming cacti (although, i'm sure you could ask for it). our guide james, who formerly competed in motocross, took us over the trails best suited to our abilities, as fast as we could manage. - i have not driven an atv in a long time, and many in our party had never operated one, but we were still flying along. to give you an idea of what to expect on a guided tour (you can also just rent an atv without a tour). once you get into above all atv, you will need to fill out some waivers and pay. afterwards, you may either follow your guide in your own car or ride in the guide's car out to the tour site. (in our case, we followed the guide in our own car, which meant we got to leave as soon as we were done riding, instead of waiting for the guide to clean and shelve our equipment.) at the tour site, the guide asked us for our atv preferences, and brought out a few models. we were then given safety equipment (gloves, helmet, goggles), iced water, and instructions as to how to operate the different vehicles. to warm-up, we spent about 10 minutes doing loops on a practice course. finally, we left for the canyon. while riding through the canyon, our tour guide was impeccable: he somehow managed to keep riding while repeatedly looking back to check on us no matter how fast we were going. he clearly knew the trails like the back of his hand and chose them so they got increasingly more challenging. in the beginning of the ride, when we were still adjusting, he used his atv to skillfully pick-off large rocks from the trail that would cause us problems. occasionally during the ride, we would pause to take water breaks and enjoy the scenery long enough to regain blood flow to our arms and legs. at the end of the tour, we were given more refreshing water, and clean, ice-cold towelettes - which made it easier to see the huge smiles hidden behind the dirt on our faces. while i haven't tried the other las vegas atv offerings, and therefore don't have a great base of comparison, i must say that i cannot imagine having had a better time. kim, james, and the staff at above all were fantastic. beyond the review i have two tips: 1. if you want to drive something fast, off-road, forget about the dune-buggies, they're unreliable. go atving instead. 2. after atving, you will be sore (maybe for a few days), so plan out your trip accordingly."
4-star,1,"for our anniversary a few years back, we decided to rent atv's and go out riding. our experience levels are pretty different. my wife had never been on an atv before, and i got my first one when i was 6. i rode all the time when i was a kid, but hadn't been on one in about 15 years. after doing our research, we contacted kim at above all atv and booked a private tour. (it was called something else then, but it's the same people) we booked a package that included 2 hours with 2 atv's, safety gear, and a tour guide to show us the ropes. the equipment was top notch, and the safety gear was all nice and well kept. after a brief ""get to know you"" session, the guide took me out for some practice runs for about 15 minutes to get me used to being on board again, and then we went back and grabbed jena, he spent the whole 2 hours with her, puttering around and getting her comfortable with the ride, and i tooled all over the place, driving circles around them. i'd ride about 1/2 mile in front of them, and then turn around and race as fast as i could to about 1/2 mile behind them, and then come back and putter along with them for a while before taking off again. it was the most fun and the most damned exercise we've ever done together. we couldn't wipe the smiles off of our faces, and by dinner that night, we couldn't lift our forks we were so sore. best day ever! since then, we've had a baby, and it's hard for us to get away for a day to be able to ride, but i guarantee you that sooner or later we will book another day in the desert, and when we do, above all atv's is who we will call. it was insane how much fun we had that day, and we still talk about it now. these guys offer a great package at an affordable price. if you are even considering it, call them. you won't be sorry."
5-star,1,"this place was amazing!! they gave me a quote over the phone, got me in quickly and did my car in a short amount of time. they even told me i could wait a little bit longer on changing the houses but i decided to get them done right away. they came highly recommended and i will always go there from now on"
5-star,1,"sean reached out to me in a facebook group when i was looking for recommendations for a mechanic in the area. he expressed to me that ace prides themselves in being female friendly, as my concern was going to a new mechanic as a female in her twenties. he was even able to schedule me right away and work with my schedule! i went in for an oil change and was out very quickly! there was no upselling, or ""recommended"" repairs, and i never felt pressured. staff was very courteous and friendly, and the waiting room was clean and comfortable. i'm so glad to have a mechanic that i can trust in the area!"
5-star,1,"i have been using ace for both of my cars for years now. i highly recommend these guys. they give great service at a great price. i never have to come back with problems later, and always feel like they're straight with me on what needs to be fixed. i don't even live nearby, but the extra distance is well worth the service i get from ace. thanks guys."
5-star,1,love this ace performance automotive repair shop. honest and fast service and friendly people too! will not go anywhere else! we have been coming here for over 15 years and feel they are the best!!!! jamie is the best too!!!
5-star,1,i gave ace performance automotive complete discretion to find the perfect wheels and tires to dress up my new 2018 honda accord. they did an amazing job. great customer service and awesome prices! highly recommend!
5-star,1,i was referred to ace performance automotive by a friend who has been a customer of theirs for the past few years. i had an excellent first experience with everyone i came into contact with there. they were able to quickly schedule my repair and completed the work on schedule. their rates are fair and the quality of work is very high! i recommend ace performance automotive to everyone now! they have earned my loyalty!
5-star,1,"nothing but the best from these guys. sean is the bomb!! i had the chance to see these guys in action back in the shop, no red flags, all was on the up and up and professional. i will only take my vehicles there from now on. i read the neg reviews on this this site, i would love to hear what ""really"" happened, i just cant see sean and his team doing what these people claimed."
5-star,1,these guys are as good as it gets. i have taken several cars to them including my daughters. their knowledge and service is incredible. they went over and above to take care of us. if you are looking for a good shop this is the only one i would recommend!!
